order_id,customer_id,order_ts,product_sku,quantity,unit_price,channel,payment_method,status,discount_code
ORD-001174,CUST-0095,2024-02-29 14:39:00,EL500,2,7.26,store,card,cancelled,BULK15
ORD-001175,CUST-0214,2024-07-27 04:59:00,PT010,3,7.41,web,paypal,completed,
ORD-001176,CUST-0209,2024-05-28 18:07:00,PT044,15,8.51,web,card,completed,
ORD-001177,CUST-0343,2024-09-16 03:54:00,NB050,9,4.63,web,paypal,completed,
ORD-001178,CUST-0252,2024-06-19 05:00:00,NB120,7,10.76,partner,paypal,completed,
ORD-001179,CUST-0368,2024-11-29 17:59:00,MG777,14,18.66,app,paypal,completed,
ORD-001180,CUST-0423,2024-05-02 21:02:00,MG010,12,6.76,web,card,completed,
ORD-001181,CUST-0180,2024-09-19 00:57:00,MG044,2,12.36,web,card,completed,
ORD-001182,CUST-0403,2024-11-25 10:00:00,SH901,20,21.47,app,applepay,completed,
ORD-001183,CUST-0079,2024-02-14 22:17:00,EL500,20,8.09,store,paypal,completed,WELCOME
ORD-001184,CUST-0422,2024-11-16 09:40:00,BK300,24,7.88,partner,card,completed,
ORD-001185,CUST-0082,2024-06-01 10:09:00,SH902,16,39.31,store,card,completed,VIP
ORD-001186,CUST-0392,2024-03-23 12:29:00,EL502,21,38.59,store,card,completed,VIP
ORD-001187,CUST-0180,2024-01-20 08:08:00,SH901,4,20.4,web,card,completed,VIP
ORD-001188,CUST-0444,2024-05-20 00:57:00,EL501,7,19.85,web,card,pending,WELCOME
ORD-001189,CUST-0060,2024-10-28 08:05:00,ST500,9,1.46,app,card,completed,SPRING10
ORD-001190,CUST-0215,2024-08-29 11:01:00,BK302,19,32.87,app,card,completed,
ORD-001191,CUST-0415,2024-12-28 09:20:00,PB200,8,2.58,web,paypal,completed,SPRING10
ORD-001192,CUST-0022,2024-08-15 20:49:00,PT044,11,8.15,app,giftcard,completed,VIP
ORD-001193,CUST-0122,2024-11-14 14:17:00,BK301,20,18.12,web,paypal,completed,VIP
ORD-001194,CUST-0039,2024-06-25 16:12:00,SH901,3,25.89,web,card,completed,
ORD-001195,CUST-0148,2024-01-19 17:39:00,PT044,21,9.01,web,applepay,completed,BULK15
ORD-001196,CUST-0180,2024-03-30 22:29:00,MG010,9,6.75,store,card,completed,
ORD-001197,CUST-0285,2024-10-09 23:04:00,PB024,4,1.27,app,paypal,completed,
ORD-001198,CUST-0119,2024-08-11 09:43:00,PT010,22,6.56,app,card,completed,WELCOME
ORD-001199,CUST-0073,2024-10-11 09:48:00,EL501,6,16.73,store,card,completed,
ORD-001200,CUST-0079,2024-11-10 04:21:00,PB200,19,3.04,store,paypal,completed,
ORD-001201,CUST-0432,2024-09-21 01:56:00,EL502,-4,39.73,web,card,returned,
ORD-001202,CUST-0439,2024-07-17 03:01:00,MG010,-3,7.06,store,paypal,returned,
ORD-001203,CUST-0102,2024-07-26 17:03:00,EL502,1,47.65,web,paypal,completed,
ORD-001204,CUST-0090,2024-11-08 00:13:00,PT044,4,8.46,app,card,completed,VIP
ORD-001205,CUST-0025,2024-12-20 04:49:00,EL502,3,46.64,web,card,pending,
ORD-001206,CUST-0442,2024-02-21 03:25:00,BK300,13,9.14,web,paypal,completed,
ORD-001207,CUST-0325,2024-11-03 05:58:00,EL503,9,105.34,app,paypal,cancelled,
ORD-001208,CUST-0350,2024-11-05 10:59:00,PB024,15,1.03,web,applepay,completed,
ORD-001209,CUST-0134,2024-05-09 04:42:00,EL501,8,19.36,app,card,completed,
ORD-001210,CUST-0295,2024-12-30 06:39:00,PT044,6,8.53,app,applepay,completed,VIP
ORD-001211,CUST-0028,2024-04-20 18:00:00,MG044,-5,13.76,app,card,returned,VIP
ORD-001212,CUST-0311,2024-05-15 10:42:00,PB200,23,3.04,web,card,completed,VIP
ORD-001213,CUST-0267,2024-08-20 05:43:00,MG777,2,15.96,web,paypal,completed,SPRING10
ORD-001214,CUST-0153,2024-01-18 10:30:00,BK301,13,17.37,web,card,cancelled,
ORD-001215,CUST-0327,2024-01-31 16:19:00,MG777,13,17.66,store,card,pending,
ORD-001216,CUST-0298,2024-06-18 04:43:00,BK300,6,9.14,store,card,completed,WELCOME
ORD-001217,CUST-0202,2024-05-24 08:43:00,NB120,14,10.96,web,applepay,completed,VIP
ORD-001218,CUST-0086,2024-08-31 09:12:00,MG010,15,6.33,app,applepay,completed,BULK15
ORD-001219,CUST-0011,2024-05-28 18:13:00,SH900,1,17.7,app,giftcard,completed,
ORD-001220,CUST-0432,2024-07-12 11:59:00,NB050,2,4.19,partner,card,completed,VIP
ORD-001221,CUST-0130,2024-05-30 01:18:00,ST500,7,1.43,web,card,completed,
ORD-001222,CUST-0139,2024-05-17 12:48:00,MG777,5,17.74,app,applepay,completed,
ORD-001223,CUST-0314,2024-03-24 13:18:00,BK300,-5,9.65,app,card,returned,
ORD-001224,CUST-0118,2024-03-14 00:41:00,BK300,12,8.87,web,card,completed,VIP
ORD-001225,CUST-0173,2024-02-23 15:24:00,EL500,6,8.05,web,card,completed,WELCOME
ORD-001226,CUST-0328,2024-10-14 06:20:00,BK302,2,30.22,web,paypal,completed,
ORD-001227,CUST-0274,2024-01-27 17:36:00,PB024,18,1.31,app,paypal,completed,
ORD-001228,CUST-0302,2024-05-30 11:02:00,SH902,22,35.72,app,card,completed,
ORD-001229,CUST-0003,2024-02-10 11:22:00,EL501,24,16.91,app,card,completed,
ORD-001230,CUST-0208,2024-08-10 14:44:00,EL502,24,38.81,web,paypal,completed,
ORD-001231,CUST-0219,2024-09-12 15:35:00,BK300,14,8.18,store,paypal,completed,
ORD-001232,CUST-0291,2024-02-07 03:13:00,EL503,20,130.23,web,card,completed,
ORD-001233,CUST-0070,2024-12-02 08:46:00,BK300,9,9.59,partner,card,completed,
ORD-001234,CUST-0074,2024-05-07 06:27:00,MG044,5,15.34,web,giftcard,completed,BULK15
ORD-001235,CUST-0351,2024-08-05 17:17:00,SH900,6,18.57,store,paypal,completed,WELCOME
ORD-001236,CUST-0310,2024-03-21 13:51:00,BK302,13,32.41,store,paypal,completed,
ORD-001237,CUST-0374,2024-02-12 01:33:00,EL503,19,130.73,store,paypal,completed,
ORD-001238,CUST-0125,2024-06-19 22:29:00,PT010,2,6.72,store,giftcard,completed,
ORD-001239,CUST-0459,2024-06-28 20:46:00,PT044,23,10.09,web,card,completed,SPRING10
ORD-001240,CUST-0126,2024-07-21 02:31:00,BK302,2,33.18,app,card,completed,BULK15
ORD-001241,CUST-0300,2024-12-29 10:15:00,EL501,1,19.74,app,card,completed,
ORD-001242,CUST-0075,2024-06-08 21:47:00,MG044,13,13.54,web,applepay,completed,
ORD-001243,CUST-0423,2024-05-03 16:15:00,BK301,-4,18.5,partner,card,returned,
ORD-001244,CUST-0153,2024-05-25 18:56:00,PB200,21,2.7,web,card,completed,
ORD-001245,CUST-0370,2024-09-10 06:18:00,PT044,4,9.14,web,card,completed,VIP
ORD-001246,CUST-0153,2024-10-16 15:32:00,MG777,-4,16.35,store,paypal,returned,BULK15
ORD-001247,CUST-0364,2024-02-29 07:59:00,BK300,24,9.33,web,paypal,completed,
ORD-001248,CUST-0209,2024-11-13 23:44:00,EL503,15,120.65,web,card,completed,
ORD-001249,CUST-0029,2024-10-28 10:49:00,PT010,23,6.52,web,card,completed,
ORD-001250,CUST-0088,2024-12-21 09:53:00,PT044,24,9.29,store,paypal,completed,
ORD-001251,CUST-0315,2024-06-26 16:06:00,MG777,7,17.02,store,card,completed,
ORD-001252,CUST-0089,2024-07-13 12:06:00,MG777,24,19.07,web,paypal,completed,
ORD-001253,CUST-0127,2024-11-11 07:57:00,EL503,16,109.28,app,card,pending,VIP
ORD-001254,CUST-0250,2024-01-12 00:31:00,MG010,11,6.96,app,applepay,completed,SPRING10
ORD-001255,CUST-0117,2024-03-31 09:32:00,EL502,3,43.86,app,card,completed,
ORD-001256,CUST-0060,2024-06-12 01:23:00,SH901,2,25.29,app,paypal,completed,
ORD-001257,CUST-0288,2024-12-26 03:32:00,EL502,10,48.88,partner,card,completed,WELCOME
ORD-001258,CUST-0317,2024-01-09 00:29:00,EL503,7,103.17,web,card,completed,BULK15
ORD-001259,CUST-0338,2024-12-06 09:02:00,SH900,12,16.11,web,paypal,completed,WELCOME
ORD-001260,CUST-0435,2024-02-18 07:44:00,MG010,9,6.23,app,paypal,completed,
ORD-001261,CUST-0058,2024-02-25 02:02:00,MG777,4,16.99,web,applepay,completed,VIP
ORD-001262,CUST-0197,2024-05-11 13:09:00,SH901,6,23.94,app,paypal,cancelled,BULK15
ORD-001263,CUST-0108,2024-12-04 10:33:00,SH900,9,15.73,web,paypal,completed,
ORD-001264,CUST-0415,2024-01-01 20:37:00,BK302,10,30.77,web,applepay,completed,
ORD-001265,CUST-0249,2024-02-07 23:14:00,ST500,-2,1.51,partner,card,returned,
ORD-001266,CUST-0046,2024-09-01 21:31:00,NB050,-4,4.63,web,applepay,returned,SPRING10
ORD-001267,CUST-0319,2024-12-01 12:17:00,MG777,18,17.71,app,card,completed,
ORD-001268,CUST-0020,2024-10-17 19:45:00,SH900,8,16.76,store,card,completed,
ORD-001269,CUST-0127,2024-11-17 09:20:00,PB200,9,2.84,web,applepay,cancelled,
ORD-001270,CUST-0332,2024-07-19 19:24:00,MG010,9,5.81,web,card,completed,
ORD-001271,CUST-0233,2024-04-18 12:21:00,SH901,3,24.34,web,card,completed,
ORD-001272,CUST-0351,2024-10-16 15:11:00,BK302,14,29.94,app,card,completed,
ORD-001273,CUST-0263,2024-08-06 20:47:00,BK300,13,9.16,web,card,completed,WELCOME
ORD-001274,CUST-0388,2024-03-30 10:10:00,NB050,14,3.96,app,paypal,completed,
ORD-001275,CUST-0259,2024-02-23 22:30:00,SH901,17,21.45,web,card,completed,
ORD-001276,CUST-0027,2024-12-29 21:43:00,PT010,-3,7.57,web,card,returned,VIP
ORD-001277,CUST-0033,2024-04-01 22:44:00,PT044,6,8.14,web,card,completed,BULK15
ORD-001278,CUST-0358,2024-06-15 09:46:00,EL500,14,8.42,web,card,completed,
ORD-001279,CUST-0018,2024-02-25 03:15:00,EL502,9,41.63,web,card,completed,
ORD-001280,CUST-0174,2024-10-15 23:51:00,NB120,10,10.44,partner,card,pending,BULK15
ORD-001281,CUST-0008,2024-04-27 09:14:00,BK301,16,16.93,web,applepay,completed,VIP
ORD-001282,CUST-0140,2024-04-16 06:34:00,SH900,15,14.81,app,paypal,completed,
ORD-001283,CUST-0274,2024-01-24 05:42:00,MG010,12,6.71,app,card,completed,
ORD-001284,CUST-0080,2024-03-31 17:21:00,EL500,13,7.77,app,card,completed,
ORD-001285,CUST-0215,2024-06-26 08:41:00,PT010,5,7.24,app,card,completed,
ORD-001286,CUST-0459,2024-06-22 10:17:00,EL501,4,17.41,web,card,completed,
ORD-001287,CUST-0033,2024-07-30 14:16:00,SH900,8,17.14,app,card,completed,WELCOME
ORD-001288,CUST-0030,2024-01-29 07:35:00,PB024,6,1.05,web,applepay,completed,BULK15
ORD-001289,CUST-0125,2024-11-16 12:32:00,EL501,3,16.65,store,paypal,completed,SPRING10
ORD-001290,CUST-0381,2024-04-22 11:48:00,EL503,20,108.45,web,card,pending,WELCOME
ORD-001291,CUST-0187,2024-12-12 02:08:00,BK300,-5,8.18,app,card,returned,
ORD-001292,CUST-0295,2024-05-10 13:17:00,EL500,18,8.59,app,paypal,completed,
ORD-001293,CUST-0016,2024-08-30 03:47:00,NB050,7,4.5,app,giftcard,completed,WELCOME
ORD-001294,CUST-0339,2024-05-21 17:55:00,MG010,21,6.83,web,card,completed,
ORD-001295,CUST-0032,2024-01-02 22:30:00,MG010,5,6.68,app,applepay,completed,
ORD-001296,CUST-0328,2024-10-02 04:02:00,EL501,20,16.25,app,card,pending,
ORD-001297,CUST-0069,2024-10-26 08:30:00,MG044,16,13.96,app,paypal,cancelled,VIP
ORD-001298,CUST-0395,2024-02-24 02:53:00,EL500,2,7.36,web,card,completed,
ORD-001299,CUST-0137,2024-02-19 01:12:00,MG010,5,6.16,web,paypal,pending,
ORD-001300,CUST-0085,2024-05-21 01:33:00,BK301,13,18.46,web,card,completed,
ORD-001301,CUST-0155,2024-07-18 18:53:00,PT010,4,7.31,store,card,completed,
ORD-001302,CUST-0001,2024-08-10 22:00:00,BK300,16,9.38,web,paypal,completed,
ORD-001303,CUST-0076,2024-07-11 00:33:00,PB024,12,1.28,app,paypal,pending,BULK15
ORD-001304,CUST-0276,2024-04-10 16:56:00,EL500,1,7.49,app,paypal,completed,
ORD-001305,CUST-0139,2024-02-27 10:34:00,PB200,15,2.68,app,card,completed,BULK15
ORD-001306,CUST-0163,2024-03-07 02:49:00,MG777,3,18.45,app,paypal,completed,SPRING10
ORD-001307,CUST-0372,2024-11-22 04:05:00,EL502,19,43.14,app,card,completed,
ORD-001308,CUST-0057,2024-02-20 21:04:00,BK300,3,8.58,app,paypal,completed,
ORD-001309,CUST-0183,2024-03-06 03:23:00,ST500,11,1.38,web,card,completed,
ORD-001310,CUST-0086,2024-01-25 20:48:00,EL502,20,43.21,store,card,completed,WELCOME
ORD-001311,CUST-0223,2024-09-17 19:58:00,NB050,14,4.4,partner,card,completed,
ORD-001312,CUST-0153,2024-01-17 05:03:00,EL500,2,7.12,app,giftcard,completed,VIP
ORD-001313,CUST-0022,2024-10-31 21:37:00,MG044,6,12.78,partner,paypal,completed,
ORD-001314,CUST-0033,2024-02-28 16:50:00,EL503,1,106.37,partner,card,completed,
ORD-001315,CUST-0393,2024-11-18 00:55:00,EL503,15,104.27,app,paypal,completed,VIP
ORD-001316,CUST-0027,2024-09-17 20:24:00,MG777,12,16.51,app,card,pending,
ORD-001317,CUST-0361,2024-07-21 16:01:00,SH901,21,21.53,app,card,completed,BULK15
ORD-001318,CUST-0422,2024-09-24 19:22:00,NB120,18,11.35,web,card,completed,
ORD-001319,CUST-0215,2024-08-31 12:26:00,NB050,22,4.05,web,applepay,completed,
ORD-001320,CUST-0144,2024-08-18 17:50:00,NB120,19,11.06,app,giftcard,completed,
ORD-001321,CUST-0358,2024-08-30 14:23:00,MG777,3,15.34,store,giftcard,completed,VIP
ORD-001322,CUST-0452,2024-04-25 20:50:00,BK300,3,7.91,web,card,completed,WELCOME
ORD-001323,CUST-0056,2024-11-09 05:53:00,MG044,1,15.17,store,card,pending,VIP
ORD-001324,CUST-0444,2024-04-30 22:24:00,SH900,9,16.03,app,applepay,completed,SPRING10
ORD-001325,CUST-0435,2024-11-06 09:51:00,NB120,15,10.28,app,card,pending,
ORD-001326,CUST-0066,2024-10-17 09:19:00,BK300,5,8.44,web,paypal,completed,BULK15
ORD-001327,CUST-0026,2024-09-27 05:23:00,SH900,6,17.76,app,giftcard,completed,SPRING10
ORD-001328,CUST-0329,2024-06-26 09:43:00,EL501,2,20.68,web,card,pending,
ORD-001329,CUST-0036,2024-07-23 10:36:00,PB200,23,3.19,web,card,completed,BULK15
ORD-001330,CUST-0277,2024-01-01 18:58:00,ST500,19,1.56,web,applepay,completed,
ORD-001331,CUST-0030,2024-11-28 20:49:00,PB024,12,1.06,web,paypal,completed,SPRING10
ORD-001332,CUST-0318,2024-12-14 03:45:00,SH900,17,17.84,web,giftcard,completed,
ORD-001333,CUST-0107,2024-07-06 17:58:00,MG010,7,7.13,app,paypal,completed,
ORD-001334,CUST-0045,2024-04-25 16:30:00,EL500,19,7.25,web,card,completed,
ORD-001335,CUST-0031,2024-05-10 12:47:00,BK302,6,29.28,web,applepay,completed,VIP
ORD-001336,CUST-0087,2024-04-16 08:23:00,NB120,11,9.35,store,paypal,completed,
ORD-001337,CUST-0249,2024-12-22 13:16:00,SH901,24,21.11,app,giftcard,completed,BULK15
ORD-001338,CUST-0036,2024-06-01 21:38:00,SH902,15,33.49,store,card,completed,
ORD-001339,CUST-0370,2024-05-30 07:13:00,SH901,15,21.48,app,card,completed,
ORD-001340,CUST-0278,2024-04-27 07:02:00,PB200,14,2.62,web,card,cancelled,
ORD-001341,CUST-0137,2024-12-20 03:54:00,NB120,-4,11.24,store,card,returned,
ORD-001342,CUST-0454,2024-09-19 13:46:00,SH902,13,40.81,store,giftcard,pending,
ORD-001343,CUST-0303,2024-07-28 03:41:00,PT044,16,9.16,app,giftcard,completed,
ORD-001344,CUST-0310,2024-10-11 08:57:00,SH902,16,42.54,app,card,completed,BULK15
ORD-001345,CUST-0081,2024-06-15 08:09:00,NB120,17,9.46,app,giftcard,completed,
ORD-001346,CUST-0327,2024-12-16 01:33:00,EL500,5,7.88,app,card,completed,
ORD-001347,CUST-0258,2024-05-02 16:08:00,NB120,7,11.16,store,applepay,completed,
ORD-001348,CUST-0453,2024-07-23 05:31:00,BK301,24,16.85,app,paypal,completed,
ORD-001349,CUST-0220,2024-04-29 08:28:00,EL502,18,40.81,web,paypal,completed,VIP
ORD-001350,CUST-0312,2024-07-05 14:09:00,MG044,-3,15.3,web,paypal,returned,SPRING10
ORD-001351,CUST-0157,2024-09-25 06:21:00,NB050,3,4.65,web,paypal,completed,
ORD-001352,CUST-0019,2024-08-02 08:42:00,PB200,13,2.62,web,applepay,completed,
ORD-001353,CUST-0059,2024-02-13 05:31:00,MG044,5,13.99,web,card,completed,
ORD-001354,CUST-0399,2024-05-08 23:55:00,NB050,14,4.36,store,applepay,completed,
ORD-001355,CUST-0340,2024-01-08 23:19:00,EL503,22,102.63,web,card,completed,
ORD-001356,CUST-0168,2024-07-07 00:10:00,MG777,23,18.48,web,card,completed,
ORD-001357,CUST-0321,2024-02-21 08:33:00,MG777,11,15.45,web,paypal,completed,
ORD-001358,CUST-0003,2024-12-25 07:45:00,ST500,1,1.55,app,paypal,completed,
ORD-001359,CUST-0018,2024-06-09 05:53:00,BK300,7,9.08,app,applepay,completed,WELCOME
ORD-001360,CUST-0234,2024-01-27 18:33:00,MG010,17,6.67,app,card,completed,
ORD-001361,CUST-0288,2024-08-07 06:30:00,SH900,24,17.0,partner,card,completed,
ORD-001362,CUST-0432,2024-04-20 03:42:00,PT044,12,8.99,partner,card,completed,
ORD-001363,CUST-0350,2024-01-18 21:04:00,EL502,2,43.92,store,applepay,completed,
ORD-001364,CUST-0119,2024-07-09 07:38:00,SH900,14,18.58,store,giftcard,completed,WELCOME
ORD-001365,CUST-0375,2024-08-28 08:41:00,MG044,21,15.32,web,applepay,completed,
ORD-001366,CUST-0227,2024-04-28 12:00:00,BK302,6,29.31,app,card,completed,
ORD-001367,CUST-0380,2024-09-27 04:54:00,MG044,20,13.24,web,applepay,completed,
ORD-001368,CUST-0080,2024-02-12 09:17:00,MG044,-3,12.77,store,card,returned,
ORD-001369,CUST-0013,2024-11-07 20:19:00,PT010,12,6.01,web,giftcard,completed,
ORD-001370,CUST-0027,2024-07-17 01:01:00,PB024,16,1.14,web,paypal,pending,
ORD-001371,CUST-0456,2024-09-12 07:46:00,PB200,12,3.03,web,card,completed,
ORD-001372,CUST-0038,2024-06-09 20:43:00,SH900,1,18.14,app,paypal,completed,
ORD-001373,CUST-0433,2024-03-25 23:32:00,MG777,24,16.31,app,applepay,completed,SPRING10
ORD-001374,CUST-0335,2024-07-29 04:04:00,PT044,9,9.76,web,card,completed,BULK15
ORD-001375,CUST-0068,2024-11-18 14:34:00,BK301,14,16.77,app,card,completed,
ORD-001376,CUST-0398,2024-12-06 15:56:00,MG010,6,6.22,web,paypal,completed,SPRING10
ORD-001377,CUST-0067,2024-06-01 15:26:00,MG010,23,5.71,store,giftcard,completed,
ORD-001378,CUST-0066,2024-04-14 23:14:00,NB120,1,9.84,web,paypal,completed,VIP
ORD-001379,CUST-0265,2024-04-14 06:39:00,BK300,3,9.57,web,card,completed,SPRING10
ORD-001380,CUST-0133,2024-09-10 10:09:00,BK302,3,31.25,app,paypal,completed,
ORD-001381,CUST-0134,2024-01-26 16:03:00,MG044,10,13.25,app,card,completed,SPRING10
ORD-001382,CUST-0090,2024-02-21 07:03:00,SH902,24,35.19,store,card,completed,
ORD-001383,CUST-0280,2024-07-30 20:42:00,SH901,6,23.35,app,card,completed,
ORD-001384,CUST-0013,2024-04-15 00:14:00,PT044,1,8.46,partner,card,completed,
ORD-001385,CUST-0113,2024-11-23 20:48:00,BK302,9,29.47,web,card,completed,BULK15
ORD-001386,CUST-0255,2024-12-03 21:22:00,BK300,13,7.87,web,card,pending,VIP
ORD-001387,CUST-0224,2024-03-03 23:23:00,PB024,2,1.04,partner,card,completed,
ORD-001388,CUST-0322,2024-11-12 12:25:00,SH901,16,23.57,web,paypal,completed,BULK15
ORD-001389,CUST-0100,2024-05-09 04:20:00,MG044,15,13.15,store,card,completed,BULK15
ORD-001390,CUST-0299,2024-04-24 03:27:00,EL501,14,20.12,web,card,completed,VIP
ORD-001391,CUST-0350,2024-10-03 23:26:00,MG010,12,7.0,app,card,completed,
ORD-001392,CUST-0179,2024-10-26 10:39:00,MG777,18,18.37,web,paypal,completed,
ORD-001393,CUST-0119,2024-12-04 21:18:00,BK301,5,16.35,app,applepay,completed,SPRING10
ORD-001394,CUST-0256,2024-04-26 11:32:00,NB050,4,3.97,store,card,completed,
ORD-001395,CUST-0267,2024-05-04 18:10:00,SH900,17,15.08,web,paypal,completed,VIP
ORD-001396,CUST-0044,2024-12-24 05:12:00,EL503,5,129.47,web,applepay,completed,VIP
ORD-001397,CUST-0260,2024-05-24 09:10:00,PT044,-1,9.24,web,paypal,returned,
ORD-001398,CUST-0071,2024-05-13 09:57:00,EL500,8,8.16,web,card,completed,
ORD-001399,CUST-0262,2024-08-16 00:41:00,EL501,17,16.18,web,card,completed,
ORD-001400,CUST-0429,2024-02-17 16:54:00,BK302,13,33.65,partner,card,completed,SPRING10
ORD-001401,CUST-0248,2024-03-26 12:35:00,PB024,18,1.08,web,card,completed,
ORD-001402,CUST-0351,2024-09-02 21:42:00,MG044,20,14.51,web,card,completed,VIP
ORD-001403,CUST-0143,2024-04-11 03:12:00,MG010,21,7.09,app,giftcard,pending,SPRING10
ORD-001404,CUST-0425,2024-03-25 14:25:00,MG010,20,6.48,web,card,completed,WELCOME
ORD-001405,CUST-0374,2024-05-21 16:59:00,EL503,10,116.6,web,card,completed,
ORD-001406,CUST-0422,2024-11-17 14:15:00,PB200,20,2.57,app,giftcard,completed,
ORD-001407,CUST-0342,2024-01-26 15:28:00,SH902,-3,41.53,app,paypal,returned,
ORD-001408,CUST-0299,2024-02-23 21:01:00,MG777,13,19.47,store,card,completed,
ORD-001409,CUST-0242,2024-11-21 07:37:00,EL503,11,117.64,web,giftcard,completed,
ORD-001410,CUST-0427,2024-04-26 13:36:00,BK301,5,19.33,app,card,completed,
ORD-001411,CUST-0391,2024-03-20 04:12:00,MG777,21,19.63,store,card,completed,SPRING10
ORD-001412,CUST-0192,2024-07-15 17:25:00,SH900,15,15.16,store,card,completed,BULK15
ORD-001413,CUST-0040,2024-05-20 05:28:00,BK301,7,17.98,store,card,completed,
ORD-001414,CUST-0002,2024-03-07 14:05:00,SH902,10,33.3,web,applepay,completed,
ORD-001415,CUST-0108,2024-11-21 20:55:00,PB200,13,2.73,partner,card,completed,VIP
ORD-001416,CUST-0029,2024-11-20 07:40:00,PB200,24,2.95,store,applepay,completed,
ORD-001417,CUST-0098,2024-01-08 00:44:00,EL503,7,118.76,store,card,completed,WELCOME
ORD-001418,CUST-0051,2024-04-02 05:51:00,NB120,16,10.73,app,giftcard,completed,WELCOME
ORD-001419,CUST-0452,2024-08-18 05:55:00,MG044,5,12.42,partner,card,completed,WELCOME
ORD-001420,CUST-0044,2024-11-16 02:51:00,BK301,12,19.94,web,giftcard,completed,BULK15
ORD-001421,CUST-0289,2024-04-25 07:08:00,BK300,17,8.44,app,card,completed,
ORD-001422,CUST-0162,2024-12-26 03:49:00,SH902,7,38.12,app,applepay,completed,SPRING10
ORD-001423,CUST-0081,2024-11-23 05:35:00,MG777,10,19.73,app,applepay,completed,
ORD-001424,CUST-0323,2024-05-13 16:55:00,EL501,4,18.76,store,paypal,pending,SPRING10
ORD-001425,CUST-0447,2024-10-10 13:52:00,ST500,14,1.65,web,card,completed,
ORD-001426,CUST-0364,2024-01-05 09:39:00,BK302,10,33.47,web,paypal,pending,
ORD-001427,CUST-0449,2024-02-16 21:35:00,MG777,11,18.34,web,paypal,pending,
ORD-001428,CUST-0272,2024-11-21 20:51:00,BK301,18,19.16,app,paypal,completed,WELCOME
ORD-001429,CUST-0310,2024-01-10 10:10:00,SH902,8,42.29,app,paypal,completed,WELCOME
ORD-001430,CUST-0068,2024-09-07 02:16:00,EL502,23,38.3,store,giftcard,cancelled,
ORD-001431,CUST-0393,2024-09-28 11:05:00,EL503,23,124.08,store,giftcard,completed,
ORD-001432,CUST-0345,2024-05-21 05:42:00,PB024,22,1.18,app,card,completed,
ORD-001433,CUST-0117,2024-01-18 06:06:00,ST500,15,1.65,web,card,completed,SPRING10
ORD-001434,CUST-0164,2024-06-01 08:35:00,BK302,11,35.65,app,card,completed,
ORD-001435,CUST-0282,2024-10-26 12:45:00,EL503,9,108.54,store,paypal,completed,
ORD-001436,CUST-0006,2024-10-01 10:10:00,EL500,23,8.27,app,giftcard,pending,BULK15
ORD-001437,CUST-0377,2024-02-05 02:07:00,ST500,23,1.48,store,card,completed,SPRING10
ORD-001438,CUST-0130,2024-05-25 01:18:00,PT044,10,9.78,partner,card,completed,
ORD-001439,CUST-0035,2024-02-05 09:41:00,NB120,15,10.26,web,card,completed,BULK15
ORD-001440,CUST-0153,2024-05-22 07:52:00,NB120,11,12.0,app,card,cancelled,VIP
ORD-001441,CUST-0385,2024-03-27 11:15:00,PT044,22,10.11,app,giftcard,completed,
ORD-001442,CUST-0127,2024-06-03 19:43:00,PT010,16,7.57,app,paypal,completed,VIP
ORD-001443,CUST-0249,2024-07-16 03:14:00,SH900,23,15.62,web,card,cancelled,
ORD-001444,CUST-0374,2024-12-09 02:21:00,NB120,11,10.99,web,card,completed,SPRING10
ORD-001445,CUST-0016,2024-11-23 15:13:00,NB120,12,9.76,web,card,completed,
ORD-001446,CUST-0350,2024-02-15 17:54:00,SH902,22,35.26,app,paypal,completed,
ORD-001447,CUST-0133,2024-11-12 00:50:00,EL501,-3,18.9,web,paypal,returned,
ORD-001448,CUST-0320,2024-10-04 17:36:00,NB050,24,3.86,web,card,completed,
ORD-001449,CUST-0087,2024-03-02 09:47:00,SH902,21,42.17,app,card,completed,
ORD-001450,CUST-0064,2024-04-19 05:26:00,BK302,19,36.17,web,applepay,completed,BULK15
